Net Income / Liabilities,5Y Historical Revenue Growth,5Y Historical EBITDA Growth,5Y Hist Op. Cash Flow Growth,5Y Historical EPS Growth,Forward PE Ratio,Enterprise Value,PB Ratio,Dividend Yield,PE Premium vs Sector,Domestic Institutional Holding,Mutual Fund Holding,Promoter Holding,Foreign Institutional Holding
2.53414794034544,15.1755479831725,20.4846752741399,-0.577646237816076,20.168083147624,30.6142555224259,313889.399042,4.26228127785215,0.0493258410334379,37.1954339326652,15.4885256213238,8.50538861014519,25.9874441280361,42.0627774605303
39.2382336907142,3.56706808644203,4.85878404568261,13.3449488420616,7.36148413071125,27.0730890447353,304573.4353046,5.96761964048842,0.166781361082602,-21.5062948740057,2.77435817756726,2.65407139897556,73.0111927070064,9.33844116962925
42.9231658001155,18.977052325445,22.7567995479588,38.694334333981,15.6022356725272,24.1571110398211,315807.57534024,5.4059214962924,0.835491686857716,-24.8233325543677,13.7351457093731,8.95463981012932,60.3313310995249,20.4320336292522
100.72382966967,4.96794890781589,4.16761679226452,5.03482916754849,6.64462965535453,18.9758921098924,282900.11322859,4.97227201021169,4.38453990845826,-48.0111679275674,43.7859922306176,10.7028670734832,0,9.99499320943326
44.05285292702,5.96805810109242,12.0377467749293,10.4293915346231,12.4602998935999,88.607195423884,298430.067353,22.737058492269,0.569220025102152,293.309257294286,7.15005400502435,2.96869116014123,52.6257666836368,20.4782376531539
0.790484077392155,,,593.231464607884,,,320250.3949136,139.863779357291,,4735.92701218894,0.623228708627903,0.139061198341488,61.2735626045563,16.5902489713841
74.7474404122531,21.4920226292758,23.264093152501,25.9727447267899,24.3755173496155,159.527326710776,270544.506319025,22.2913225766203,,120.422733475724,6.73953484237006,6.23095446005932,74.987053793369,9.43880640128313
3.68567739573246,37.2468096570997,20.4639113553629,19.6449086444076,27.0619373739209,119.091829476729,289432.47363534,26.2233148657509,,633.354829132131,2.91901197272439,0.139666022683664,74.918705850781,20.8003587652142
2.01780422930676,24.1621822414533,21.8207803626112,,19.1272277674834,49.1764952726067,407717.5567946,4.46363787126218,0.0183475184850177,120.617049556788,6.74509576765604,3.64701534354165,60.801151236286,8.78344822479366
5.23992775795558,7.65184051125416,13.576783100574,,21.8812846977024,35.9481711431202,349498.06467908,2.82101696424049,2.01294704321276,-63.8737345111913,32.7036130539533,16.7618566816307,0,23.2448557907594
10.8812346231268,13.9758996379866,13.5612165340141,48.3477685216903,7.6028072493034,103.506178865967,242246.599048,31.9872832641962,0.147983721790603,120.389993223755,10.2926816295492,4.45242433155299,52.8958369884928,18.5612216572513
23.368526416109,4.41987550522267,-4.21399793291187,0.865979313995857,-4.40244441036811,63.2149603739714,221468.290158,4.42642922477076,0.584947354738074,104.377416001752,15.2868047629493,7.34054574803779,56.3704078978268,23.6005809188465
0.793680058731029,9.49685245175518,-3.9888800579585,,-6.99146734048555,16.5002663219822,163670.336084775,2.18682203412318,,19.5340484639532,30.2114459993809,22.5923348884489,9.71035243580156,47.438934539912
16.0057192023763,3.34517007246209,-9.19272269889071,-1.59191384750051,-9.83006534096958,68.7152392830433,216033.4358652,4.4204552817825,0.822729267222466,104.863486689508,20.9968959857239,11.7955632097506,54.4790348719004,12.9955380511126
5.43271902660829,18.825253135422,8.59936496931335,0.389630750773429,5.18211333641951,4.8525281747165,356435.03487818,0.883120320257247,2.11391661773341,-27.6729894118138,17.1850625141046,6.19361442016631,60.4089013729955,8.87231448303358
2.82095019645815,2.7712913283571,1.92460996060202,-4.34641390420999,7.89030404866966,175.191567725108,216039.251753095,10.5831219419289,0.0549556233341577,261.331469696434,4.95755611289481,1.80597289541307,74.918705850781,17.2514540403609
36.4488336562239,8.51205154863175,25.7388521360645,20.7084508024414,5.80545786559363,,194832.64546444,100.480099626881,0.0141498754810958,1333.91524525804,4.71987962307125,0.0240991607639225,74.8005035338451,18.1635414229968
13.0086353565047,12.2268525460544,17.8324523080524,22.5374936398784,15.951830528546,28.8072419695085,191456.36920104,4.16167122074585,0.58087272909474,38.1521493209512,15.1465653851536,10.116820645103,59.9598568564881,15.7425510701095
36.4747916379696,10.0975100627375,11.7958910198189,17.4528396694421,16.4560096228314,70.071681264833,173943.10344872,87.3000205258748,1.09384058367334,86.3495512435554,7.89049266615414,3.77857070521574,62.7647457391698,12.3490199460843
7.74479666359916,14.0257847341144,35.8931674664281,22.1925303404494,,10.0052164353928,213913.679727,3.57340494524702,1.18811788137366,-14.3909819277941,8.3728930821055,2.39641705991862,44.7221097468463,11.2129862678143
4.50131411675212,7.60688372243359,25.8472197664612,31.0784714616709,,4.7146045577318,237961.579448495,2.05386070097512,1.8916149184871,-12.7581535725165,18.1054716161547,10.367514233504,33.9209075564139,21.3644087314428
11.8237696525219,14.2065612846331,14.9589659619018,25.9857697903438,11.9286892815362,26.0444191821453,186800.6327523,4.85479237527389,0.649799824798419,-47.8542472766219,15.3090735295864,5.09477172270357,65.0429140308694,14.8283248221244
,,,,,-0.210535450126853,154634.8056439,,,99.0220279714212,24.9037366347664,23.2559979363421,7.67015258060595,18.152804974389
,-1.34262994717044,-9.93697055563111,-5.21178622786653,,-0.379574105572147,232495.2156439,2.72147543354556,,99.0495799403962,13.6343507907411,6.52189306829056,46.4044799186439,14.5728319081284
6.47708099082206,14.2555673548485,13.6207125870429,14.3258680802575,15.0984460535196,11.2625194810034,285417.32533792,2.11000854548904,3.45662963838336,-58.1286297291163,8.41585361474819,8.25200476904836,51.3395084136003,28.1918866823555
30.8412386643821,7.48498507147448,9.98524347827241,20.8725237402631,9.17344169239669,25.7266126344965,135849.764338,5.74646217346353,3.00356620519939,-15.4898757373056,17.2211553893965,9.59795088668098,35.6716473243774,35.3547206973819
10.9386785337155,5.88417811342412,,3.30994436586414,,7.93765937585207,179353.19615506,1.8125267528877,2.51848965939418,-50.3530129599603,10.8372429825112,1.17478861211984,69.6855326234254,8.66806594480022
59.4900849858357,7.60822774254639,7.52810027021706,10.3735301509589,-0.481682278538864,13.163223519575,115850.015595,4.05428204112896,6.86985970004838,-32.6111985571063,2.90232706690311,0.076584087497299,64.921827440721,0.6991661931324
2.84863702164899,5.89803767073851,12.3022639426767,8.07395099504731,,10.9761633187583,178164.37136296,1.94121652710217,0.516515976396939,52.2377187605792,21.1634847324224,12.0149692824286,34.6419964856773,25.9932518051239
5.44365759357544,9.59787411405091,14.6093635039625,6.10455855239611,6.47741092961027,8.8093569914537,339955.80292086,0.996955899404296,4.627539503386,-69.925654175282,30.911132523066,17.7523960112867,51.1036080083728,14.5370316407761
37.9494972876682,6.26991711054792,7.01051635629888,8.93551807748456,7.2889313901586,101.225636189605,127543.8437016,21.8756598151209,0.338501507256407,363.030167431686,7.47926127601777,4.41633609816855,69.9781730578544,11.6597602117095
134.416046280051,12.6646934517641,14.0409407748101,13.4077251464002,12.002917180173,43.3932157651671,117425.1398323,12.8651271900919,0.444015229722379,63.9000793227432,17.7335521213094,13.3524381680122,51.945582411297,19.2969601148279
8.92919233230895,1.05266057937294,10.3617989350154,14.2413440050172,13.7433516377474,4.9440934311881,220112.51851847,1.01264762037465,9.64388097186014,-71.0389758862705,12.5121103941355,3.37532674594464,51.4983145936741,7.9362000067158
0.672665495880169,33.5944693497311,10.7471280532979,32.8139442838283,11.5170708998695,77.5344902559757,110185.393887425,10.8549170888371,0.221458614746063,193.927497433951,12.0080278497262,11.4034866150489,55.6883222096946,24.465444888394
0.795823568066404,31.5799958641994,9.78835694725078,11.274654793505,10.4762065281599,78.9840467264426,111496.13062241,12.9627445368938,0.364506680911843,211.933582345303,5.83057198397971,4.09794586690384,51.550932707826,29.1952159851369
10.2336614955876,-3.31164613237096,-1.93135575555183,-4.29789262974262,-1.81760318599443,6.92476451267152,94184.048613185,2.94392752002479,9.06258850184084,-64.8326073101215,21.2505360209107,9.16529710591606,66.1336073366065,6.59472002391255
56.9692511402089,15.9383155051026,19.8202632523175,22.8230027615741,17.0473381548953,45.9439641448728,103571.94432606,14.664852585302,0.652312850575475,42.7723126860297,5.41003637449091,4.39013654364926,74.0680076809184,12.5288064687656
2.62044778598819,17.1177670222493,22.2757773845127,20.1614933026694,8.44804379824586,15.2891333157945,193880.31499566,1.03696548711784,0.556826622571908,1.42407860627776,14.7192005475306,4.54334323773353,42.5411589001957,12.8054082649176
76.7511499983408,4.26920585917112,1.68081043326782,-3.30014214178233,3.64354220403196,22.1478088261619,97186.5038159,3.87307152364718,3.83514361243134,101.798047042161,13.2236558955475,5.02796310374278,53.7343644068353,10.2043543179178
54.047239067986,4.30287309242365,6.04113351870321,12.2429594022456,6.1257512028966,51.1520513306602,97514.869460075,12.862510351662,0.847629022601192,32.6167772216937,3.58602916071666,2.08658826973343,67.3723343186111,21.1114225950433
1.58550720327232,-0.0422675833251063,1.93922480873707,49.6664670572421,-9.28325965877908,30.1043582372918,161172.89460576,1.87355689188334,1.02372223609337,104.328778282152,27.8071610454582,12.3718203829905,19.4745865234973,38.6646530566816
6.06778030353051,-10.917612121874,-16.1604963229458,-13.1609920372714,20.8008244708596,54.8701540598704,94325.99148633,2.53398170578653,0.550888307395676,-9.90976344770621,3.42407171567749,2.62769673986263,74.9493027687399,16.4563902805702
37.6920159614814,17.6474859959153,16.7856221833448,22.1209578612104,14.0635974956825,36.6159256106549,84594.43354696,5.62636176338393,0.249063934712041,56.085944024074,10.4992695827703,7.73870597139505,62.5535728915598,13.0474900354061
14.3451088744161,-0.175400019776351,-15.6332294060023,22.6299140816009,-17.8476036319534,57.1234336157651,79643.552114225,8.18669821805573,0.336000336000336,29.5488155743008,9.67121064203439,2.72118529174927,74.9999218662808,5.39737145813287
38.3570798556229,6.77256539754336,10.9469440231438,16.6208868969971,11.9871735713838,28.5309108643501,82921.4716746,4.55161507784257,0.47666440471896,-4.32701442898789,21.5209246182879,13.1530659195187,36.1074645010762,24.3601430515521
42.2070202373593,9.55678251912138,16.0869053021337,14.0512416977429,17.641513388099,48.9842340662278,81372.88579612,22.5541840948996,4.6931569302284,-1.67226821080033,11.5225073041576,5.23380378794227,50.5474958813177,17.5942200379912
4.75364821207069,31.2683368939502,26.9393426094613,,23.7041060213236,56.5807517319266,97936.942223855,12.7874672484668,,210.255209074552,11.9121841008822,7.48553853436236,69.469878373742,10.2836680745624
15.0465097359835,4.60620636161273,13.8659179948736,16.1980326230055,16.3873320533549,4.90843483505137,118382.66329032,1.47054552603264,20.9941939870163,-73.2749875972875,21.1371967728625,13.6433485594798,52.9760119091038,12.6638311169517
19.7848006143835,12.8757713687715,17.3008181222803,10.2015676847328,22.3552128319433,43.3321170901579,79493.7596905,11.1894676362446,0.188525908516429,105.294772160109,9.15678400342891,8.96914886519942,50.7327373286021,19.0900871488451
35.813931224232,5.53474276052626,11.6590164437882,19.0882073587732,15.7447841588206,39.6550140394754,76870.26754735,8.087348901604,,0.576293609497018,5.02153678124138,2.65751631416603,63.2212232630211,25.6309696494981
1.53557080620259,1.43866396465193,7.12044532157439,2.66679440264952,9.31221683157941,35.0120722386592,117075.294001725,2.93280334396817,0.669170010835166,124.33495236825,15.5783897666635,4.48395839917917,46.8575418348177,10.8378690247531
7.62441291404202,,,,,,73575.94007016,149.738360745248,,1879.34538801498,3.42140195205006,2.45009942502442,52.5589030596201,5.73139377117176
,-1.2023131299726,-22.1629670006369,,,-12.874686573421,84365.21196096,659.143441827166,,-120.964191721372,4.72741163737529,3.13560383273009,74.7804826194861,18.5719784063857
0.916351449432185,18.5380337787503,3.26231770341019,,-0.35850848780804,14.8723209752141,15622.53741841,1.6604907609061,0.535335947191835,-6.56127375741389,20.2195649488451,12.048157522858,16.5267108483268,47.6536494818951
28.4091774665665,4.3661107010446,0.357522188650039,5.16130273003805,-4.33359880124317,60.2264283752074,70400.67158397,13.8783323192184,0.566231676245424,14.5934493494587,6.26045313618111,2.45217113075386,59.4692792714681,26.5055010500212
18.6610989853576,11.9381575171247,32.2874087643418,70.198155952081,,69.1208099547219,70499.47894945,4.55437747324189,0.524407613621649,88.3586444997159,13.4042290286603,7.01964810951749,34.7164266591033,25.6736989547173
0.466148247477113,32.4074612578047,-7.03158150646039,15.0146171903401,-10.3882826493742,78.4896306647158,71400.23935223,5.84649255889411,0.405879893052077,180.499246991796,4.26030446497382,3.64373413637519,73.410724809249,16.9240077944045
28.4069605440244,10.0087101441117,12.4866843486627,6.00243033268266,14.1876949918677,76.6035744082866,69727.599892755,20.6080415058098,0.389987879716139,297.71850913699,3.57513077705465,1.15338032353504,74.9877573484687,11.2996511711043
2.28252291628728,11.1500011642007,9.88138380799888,16.3519882642814,-8.94895130561433,78.1770530581809,70927.33614143,14.4907413254685,0.0619847517510692,1158.4621258202,12.1675458042787,6.63504938499801,29.3320600959531,52.4105969109069
54.0590405904059,8.07023220467156,8.18979531715258,20.3926033377586,10.4810839805504,49.7927555198221,66549.98965998,20.7958838735359,1.42910825169377,31.0703198736399,8.58618137795316,2.64333868884759,59.5053957755407,25.5532313832257
21.8176368608857,2.6595218706525,13.8618512797292,17.8251086499852,27.036178326864,5.99977552405314,72660.02845425,1.26094674953449,3.30469266358229,-62.607890489484,15.2660434173073,7.92104384328907,51.79993169975,19.6881135880998
21.8148487626031,4.09334545162532,1.64099669755675,1.81884719893446,-1.24150873122442,23.4572972978725,66653.74321635,3.80236843480787,0.619785435421118,-6.51479798467523,22.2856703753367,12.4654316942778,26.7167157526292,27.4219230100752
8.61635220125793,-2.17860706669514,0.918926220932104,45.0906010285028,22.6341100233637,82.2246688250492,67710.063037825,16.462111172442,,294.928786527187,10.4107729795267,7.48925592273184,56.7317748821022,17.9372149197968
43.1622192383986,7.20765303316688,2.36533296291379,3.21118285331472,-0.00488895597781092,41.331946477317,59944.65284189,5.8254394830155,0.697370877918855,-17.5895654728565,9.73267420067652,5.99747072376621,49.2168417409303,29.4493021572481
54.3723070896984,11.2861333041353,14.8520581150112,36.487601239391,15.3968882884175,40.0585291083083,63564.05238982,15.2157333618476,0.626627762366101,52.6534265526015,9.7104370209598,7.13671309716564,60.9978687460105,15.719154385075
4.63828061433979,16.0107711427941,22.2170213846618,28.2357246250834,23.346763726914,44.3256031342357,62570.90476632,8.38058048332116,0.583621981708166,60.341746960883,13.4683978022254,11.3262584982609,48.0517135507708,28.1223756907012
3.33453126604375,9.18003883693304,5.79711732651871,18.2102923058652,-5.39218050544674,47.7957617585701,71914.22707158,3.73065003235548,0.765637435859892,104.922067307439,9.93506967966785,7.39637064948125,68.1585242938684,10.7759734166448
,68.7257339357873,,,,,58715.556836715,7.63097868861091,,-308.103208101507,4.37787101989379,3.87764143376192,0,11.3055915461913
11.1765052086399,-9.61936225742413,-0.865075030310047,-2.97996876799793,38.1582555100943,72.2322082007703,60175.5,42.0164286444664,0.129794276072425,1843.30296084243,4.68473925,0.51760375,67.39652125,7.061444125
26.1823284020604,7.35623097915827,12.2788072619047,25.4294219338201,17.5117248988731,20.784614141156,58295.69691198,2.08947120321295,2.05747877204442,-10.2360257595109,15.0952254044472,6.57558363335567,63.2132287579017,14.6890311074647
2.33818889139658,17.8496445090355,18.9963012698316,,19.3320224957314,28.4346514300783,117546.05423441,6.15594431492427,0.277748724468343,47.2808406481095,22.7944772703768,18.3118975853276,51.5533151655617,17.6474985178868
168.945561078693,24.9792827826829,52.1514396309271,28.6665924093077,58.4232470408344,2.16028130423913,58417.372080055,10.637920451847,0.174518096798392,324.893158044955,14.3663620949539,11.040947439793,38.4007313945229,36.3663105358021
42.8760196620801,9.45888564522288,13.3368268788084,14.7582083359441,16.7295867646776,38.9866815094317,56268.92324524,8.9405386856839,2.08428484714391,23.7051638192579,17.7954370938637,13.2373524817098,55.9015386620363,21.0962880728784
6.49768020821546,22.2531333041728,27.5019400756382,38.8781939157066,20.7777068617613,15.2628019317512,81405.70192896,2.36735972046216,1.31302521008403,-16.8021074733322,18.652928419484,6.34080336707087,28.2382103454326,34.2688410674875
13.0011318794359,16.02489417565,15.1646516623277,31.3766645264971,6.99883756983959,10.2426335509547,77134.79110464,3.64330107102349,9.37374379541817,182.214799186559,3.15814568500387,0.804385831735321,69.8476277895852,26.0847487359584
0.137867300313802,11.4366398948267,,,,7.67888979860834,-72400.075277695,0.67400336854425,,36.7195649032413,14.6527026491602,9.51581270014931,63.9712434459524,7.37190474780707
266.030350739087,52.3032557137698,54.2297539028433,-25.0320220138693,10.0098779717942,,62747.1703537,1.26352164324557,0.798610417872901,-42.1103602072732,4.72800345680534,3.13133443270861,50.4830074997185,13.0190125192385
3.19068175515516,14.688221034368,30.5528577329882,,3.02879187453315,17.2258105580333,84393.03971841,1.5453442480486,1.37062991599274,54.4819352082014,8.19352167924992,1.56407027964454,43.4940646608596,35.3078377650225
168.168477160786,21.0423303020856,21.6678451966485,22.3955783459865,25.4780796360072,45.0671194960561,51220.683130845,9.18518697034933,,47.9228967016433,11.6570082651643,10.5518811152022,57.9989985923727,11.2980361256703
7.19608849350292,18.544399220288,30.2780560231341,,35.9274442486233,,96239.711854405,3.40501902359291,1.49527621670236,-46.5364909841729,8.48295205789282,7.11638905784943,73.3693477594853,13.6657804945701
0.117458794343252,-8.00936634542525,-13.9553231474012,45.4803735064249,-44.0958998508579,,70530.87656372,10.4326300152599,,1360.21905861825,1.18641236146325,0.432929689930037,82.2165668498478,15.2669201907658
11.3953298985303,12.4211309444686,11.176658713778,17.6452761175203,11.202557941126,20.4269544799066,45963.48622642,4.60715460974286,1.91021967526266,-37.294062943812,26.7655510483845,22.642157016212,51.1359101477953,17.2132576844617
70.9670746047646,8.86627124013732,5.90114345323729,19.6168244293709,9.05766526436538,72.7633731586045,49785.52908448,70.6256304821426,2.02695528794026,75.4771458280453,13.474691393319,6.87173266804548,70.6384876793921,2.63042711046355
41.9014529374605,12.2041485704227,13.9674730833806,19.5116371165902,2.52649877059035,51.7068367489078,48209.291658595,14.3393407379981,0.462694004811481,94.2435586767106,5.42565743689743,4.79963553645462,73.9314296122763,9.22910911113644
7.25582814561314,15.8448314577277,23.2340303418721,106.569180036773,53.1269400766487,,50027.3434179,14.9665095334961,,309.471140026947,1.08521237063836,0.71647351615825,87.9408844311937,2.89288673794857
6.79416037696367,-6.72926850642346,-6.26632965818018,0.900849371372403,-11.3045265557168,45.9804967022044,56164.44572977,3.37923503545041,0.67043293775864,110.346906638288,9.18327013041408,0.164234489655107,74.6619861923145,5.512584728478
8.55416819018644,20.5661146672372,30.2397882263063,22.5183291454218,,5.83961122894746,69941.903548355,1.57331191607824,,-50.202284479558,16.7111327444496,13.495191190335,60.4441514231295,8.92681281820701
15.1973661848041,3.12309225275891,-1.66495978268498,-6.01647447241198,-6.29818888091648,39.090809804255,52727.6730912,8.33362110255484,1.21756070409796,5.68477889467762,8.93990830545686,6.73248840344843,71.2461778182031,11.6322246799957
2.25527519509174,53.2485309001537,46.6929986025416,,31.7600152050786,-63.5459302953549,42371.64089005,2.78975693553548,0.331640640121192,-16.536004037235,1.93531076700033,1.88350006563046,39.9892326007778,34.6040172730483
38.7150234592276,1.74587037040677,-0.985236971704018,2.00323983431863,-1.47690291601146,18.7817701773904,42458.12160259,3.10756449567759,4.33833337016212,101.370081133838,23.6881956308741,8.42765222698299,34.7548863723193,29.5689896126894
8.55593702731464,4.71051838572836,6.9885740743465,37.1258847376237,15.3089428185982,13.1525088884742,41223.19475,3.13603919712925,2.07497579194909,-75.1390259162638,18.2452573735561,6.04891869462824,75.1500600351389,3.15397136555643
1.94381133529238,2.13272307171639,4.26220994056652,5.93669540693951,13.1530976305638,23.1422024740903,98945.83615191,3.65506593863089,,29.7578689294014,0.0041157249940504,0.00015616010759139,74.971696758318,16.5593940108994
416.225040813765,8.05944705890622,20.1936208549715,7.90173774359169,21.3135929976545,33.8130578225177,47725.3011116,9.99285016720475,1.51703314522433,36.4532154299128,9.43958425985476,1.98435964995414,68.8369846925586,10.5372774762604
41.7887555522835,9.57900414733137,7.20342467584523,25.9945899950847,8.02482591693579,95.4331963210001,47290.19344634,53.7905178626932,0.58583543648255,111.554714549761,17.3314939724082,12.6815938569864,47.1915139080825,25.0694781024064
100.993086799078,11.4108704367721,16.7603119369955,29.292590189674,18.914971885454,87.4715467389446,45495.883297,34.2279084862962,0.645877485114542,224.302942429141,5.54490751237547,3.60400819314656,44.3167897843872,11.927316333432
0.579571876241879,-4.71359577972629,,,,,10878.903319875,1.22079486245668,,15.3500218340007,0.375414789579334,0.0158938902413218,94.713485193833,0.0226873303313731
,9.65277216937583,12.1973451438171,27.855027953815,,222.629830379754,44456.585015505,19.030292432516,0.0475416980309813,74.6242956091668,12.4702932911606,6.81083319560461,37.0057724764587,28.9402182317761
13.0445368111402,-3.81474688635121,-0.166940603808008,-3.57094975556584,9.12531474001936,59.6997960479552,42322.716380625,12.3473861269819,,42.7308821375211,8.02981524444232,7.66923865090278,74.9999998820245,3.76265921533304
,-10.0858658684054,-15.9113764194738,,,208.924374486636,44527.77501588,5.33422301317509,,-356.840186612913,4.09096288173472,2.76386261808158,58.4319374663301,29.8505393336142
89.255709450812,13.5610836107787,15.9197164158017,23.7668452706883,26.6770102320962,4.63551322890034,40486.2565105,1.48306490625164,5.12888301387971,-71.00196929655,21.8419432964689,5.74696484687629,60.7940358475706,5.31636750127964
9.73462051137054,-0.255073078077661,-18.1143432623413,-11.4993464225246,-19.6651107279887,,38894.285963,4.38389120066443,0.788440772671957,107.378797769555,16.108428800243,2.76261254968868,70.5413912965643,4.02619005317757
14.5435914478786,5.59465057815889,4.92724552275072,20.4788137063439,6.29073186036764,78.2875285191801,42484.4976936,8.5289440582171,0.385533882939753,106.75330192771,29.7547865156912,19.7531844472489,30.2986109301988,24.4216756566048
44.4893040072311,17.1617405852477,19.6018446983163,14.5986459785652,17.4672111960156,46.2971518939383,40692.781874595,7.99121778125842,0.177894793075453,137.364564627915,22.977852256248,13.6131750592899,46.7449075528343,18.8793312081554
59.9132019789949,4.50800238055302,10.2202668628853,2.62139181195622,12.2431738388275,39.5279147059232,40939.33661475,35.7811371989347,2.47758761206194,-8.65178137452689,8.17065543983842,2.86582930332269,50.9999995073269,18.0170600481053
54.3474548500694,11.7762062082169,14.7559412783818,4.54978780627093,21.4456522599729,29.2212690390664,41756.0107675,6.87102125855442,0.797186400937866,102.894429918995,11.5855273915372,11.4833160982735,58.2929019400706,15.0720771391308
40.013127169454,11.9914298540987,14.7611671367077,11.7488490762314,16.4056811146525,22.3527307893804,40836.845675,5.44029521990577,0.872359295715262,-29.4439539768934,13.94436749885,7.24766194120353,57.128218124033,5.39659933927153
12.8940567995408,18.8412657919287,15.8459298021981,8.31992946035984,83.0777177226668,40.1751252757259,44226.1789612,9.79114755908213,0.263462957108231,34.2295122563023,7.05193954235552,5.96396561666836,64.8887304406398,21.2345920547225
0.258094322113311,13.6922255255274,,44.6168697712322,,,-137064.57565354,0.648836824384361,,-46.2268961384891,13.8304934677866,3.44010706679952,62.9342725937851,7.61597784104424
53.5132989281462,13.8378823132979,26.6264990664632,24.085531208868,31.6644416734547,77.6690882221448,40411.192142095,21.2758435796009,0.0985185072782456,68.0081162761205,11.614042891988,7.28243869141249,55.7317972951657,19.853247096169
5.59720267378144,12.4925766498311,,42.108629854766,,3.37032059043944,77400.78308509,0.892398533969678,2.85423037716616,-59.9021285058141,10.5043407414371,3.90783125651774,64.9986746039008,4.41357134668393
24.7043424346109,33.6330415440196,66.3333188843594,30.280011454265,,,40418.5529995,30.676388526344,,115.369597169187,15.9718929000945,14.2073763977239,67.1799942538129,9.7664451663106
11.0972785420672,5.57730397569658,12.7616491340478,21.7989088103416,18.5202247172455,5.99631675215875,77641.273170025,1.04842808618358,8.27787917980586,-79.4607582863387,15.1250439053595,10.7507082530909,54.9043941819269,20.1857711095493
33.8857300840691,8.03529540962435,14.9817735914702,8.78515718827344,23.1899949015116,20.1776154901076,33942.183380695,3.1380493073887,2.73802185120827,-12.1719210210946,19.1594543874895,8.8536521244255,54.5271912291517,13.7632550723102
0.215674472586141,10.7920399459895,,16.9169652628566,,6.35854404258659,-73207.9839912,0.426136040368463,,-41.354760235817,11.6079604580284,2.87191238931859,73.1460748790634,1.19472481268471
7.41805577816959,14.6822400198103,12.3256058702361,25.6284635788729,6.11317947677681,53.3592449265543,41671.612899845,4.64689370678511,,45.2057418542614,7.36291321006164,2.54203223388306,60.6383621522572,16.0042723638181
4.99618291977954,-2.43820105355046,-11.4588622298994,2.84092353877008,-17.6138934057948,108.235078836678,39005.07954521,10.933717661372,0.0337177152876121,685.167166527264,10.9048814325473,8.66611602938186,72.7145941473326,9.60686586326653
,27.5417498630196,,,,,36289.93676395,5.94213449003253,,-22.6164715223729,1.05961269668062,1.05502050022366,0,9.35768670495989
24.14831247029,9.67059741879148,5.36363095764025,11.7031150123799,1.9848820280495,19.3226536624691,43649.911258,2.55976792800879,0.937583712831503,-51.283641865609,11.8030015552738,4.84886953029013,74.8756996143367,3.7906885969188
23.887640980777,0.385520927418792,-5.54637278343973,,-12.1593298015171,39.7147619648262,35163.44478028,3.64607714545409,0.811556565492615,23.7938603911648,15.5892581823195,11.4103464488399,54.7986332215247,24.8463670304718
46.5018409528326,15.2003716762427,20.0842406139298,18.5817033514113,21.3208011221282,7.29192987980356,37177.028827315,1.71100350847508,0.624633870065409,-80.8712239583699,16.485607624467,9.55776153675513,51.8340089447835,21.3704719362502
